season,week,season_type,team,player_name,player_id,fg_made,fg_missed,fg_blocked,fg_long,fg_att,fg_pct,pat_made,pat_missed,pat_blocked,pat_att,pat_pct,fg_made_distance,fg_missed_distance,fg_blocked_distance,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list
1999,15,REG,NE,A.Vinatieri,00-0016919,3,1,0,46,4,0.75,0,0,0,0,,112,56,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,23;43;46,56,""
1999,15,REG,NYG,C.Blanchard,00-0001343,1,1,0,23,2,0.5,1,0,0,1,1,23,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,42,""
1999,15,REG,NYJ,J.Hall,00-0006662,3,1,0,47,4,0.75,1,0,0,1,1,117,49,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,47;33;37,49,""
1999,15,REG,PHI,D.Akers,00-0000108,0,1,0,0,1,0,2,0,0,2,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",51,""
1999,15,REG,PHI,N.Johnson,00-0008593,1,0,0,43,1,1,1,0,0,1,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
1999,15,REG,PIT,K.Brown,00-0001980,2,0,1,47,3,0.667,1,0,0,1,1,89,0,49,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42;47,"",49
1999,15,REG,SEA,T.Peterson,00-0012875,3,0,0,45,3,1,3,0,0,3,1,117,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,40;32;45,"",""
1999,15,REG,SF,W.Richey,00-0013699,1,0,0,37,1,1,3,0,0,3,1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,"",""
1999,15,REG,TEN,A.Del Greco,00-0004147,3,0,0,43,3,1,3,0,0,3,1,108,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,38;27;43,"",""
1999,15,REG,WAS,B.Conway,00-0003395,2,0,1,32,3,0.667,1,0,0,1,1,55,0,49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23;32,"",49
1999,16,REG,ARI,C.Jacke,00-0008080,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,ATL,M.Andersen,00-0000282,3,0,0,41,3,1,4,0,0,4,1,93,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,28;24;41,"",""
1999,16,REG,BAL,M.Stover,00-0015784,5,0,0,48,5,1,1,0,0,1,1,140,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,24;48;19;30;19,"",""
1999,16,REG,BUF,S.Christie,00-0002975,2,0,0,39,2,1,1,0,0,1,1,62,0,0,1,23,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39;23,"",""
1999,16,REG,CAR,R.Cunningham,00-0003762,0,0,0,0,0,,2,1,0,3,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,CHI,C.Boniol,00-0001460,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,CIN,D.Pelfrey,00-0012742,0,0,1,0,1,0,0,0,0,0,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",20
1999,16,REG,CLE,P.Dawson,00-0004091,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,DAL,E.Murray,00-0011859,1,0,0,33,1,1,3,0,0,3,1,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,"",""
1999,16,REG,DEN,J.Elam,00-0004811,1,0,0,32,1,1,2,0,0,2,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,"",""
1999,16,REG,DET,J.Hanson,00-0006800,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,GB,R.Longwell,00-0010072,1,0,0,46,1,1,1,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,"",""
1999,16,REG,IND,M.Vanderjagt,00-0016830,3,0,0,41,3,1,2,0,0,2,1,81,0,0,1,21,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,41;19;21,"",""
1999,16,REG,JAX,M.Hollis,00-0007622,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,KC,P.Stoyanovich,00-0015791,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,LA,J.Wilkins,00-0017693,2,1,0,38,3,0.667,4,0,0,4,1,66,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,38;28,48,""
1999,16,REG,LAC,J.Carney,00-0002655,3,0,0,48,3,1,2,0,0,2,1,104,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,48;19;37,"",""
1999,16,REG,LV,J.Nedney,00-0011970,2,2,0,52,4,0.5,2,0,0,2,1,77,96,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,52;25,52;44,""
1999,16,REG,MIA,O.Mare,00-0010373,1,1,0,37,2,0.5,4,0,0,4,1,37,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,54,""
1999,16,REG,MIN,G.Anderson,00-0000313,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,16,REG,NE,A.Vinatieri,00-0016919,1,3,0,38,4,0.25,1,0,0,1,1,38,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,38,44;33;44,""
1999,16,REG,NO,D.Brien,00-0001759,1,0,0,32,1,1,4,0,0,4,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,"",""
1999,16,REG,NYG,C.Blanchard,00-0001343,3,1,0,43,4,0.75,0,0,0,0,,109,39,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,24;43;42,39,""
1999,16,REG,NYJ,J.Hall,00-0006662,1,0,0,48,1,1,5,0,0,5,1,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,"",""
1999,16,REG,PIT,K.Brown,00-0001980,1,0,0,46,1,1,3,0,0,3,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,"",""
1999,16,REG,SEA,T.Peterson,00-0012875,3,0,0,48,3,1,2,0,0,2,1,101,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,31;22;48,"",""
1999,16,REG,SF,W.Richey,00-0013699,2,0,0,29,2,1,2,0,0,2,1,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29;25,"",""
1999,16,REG,TB,M.Gramatica,00-0006223,3,0,0,49,3,1,2,0,0,2,1,110,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,49;28;33,"",""
1999,16,REG,TEN,A.Del Greco,00-0004147,2,0,0,30,2,1,5,0,0,5,1,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30;20,"",""
1999,16,REG,WAS,B.Conway,00-0003395,2,0,0,47,2,1,2,0,0,2,1,81,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,47;34,"",""
1999,17,REG,ARI,C.Jacke,00-0008080,1,1,0,23,2,0.5,3,0,0,3,1,23,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,47,""
1999,17,REG,ATL,M.Andersen,00-0000282,2,0,1,49,3,0.667,4,0,0,4,1,87,0,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,49;38,"",50
1999,17,REG,BAL,M.Stover,00-0015784,1,0,0,19,1,1,0,0,0,0,,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,"",""
1999,17,REG,BUF,S.Christie,00-0002975,1,0,0,19,1,1,4,0,0,4,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,"",""
1999,17,REG,CAR,R.Cunningham,00-0003762,1,0,0,27,1,1,6,0,0,6,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,"",""
1999,17,REG,CHI,J.Holmes,00-0007655,2,0,0,39,2,1,0,0,0,0,,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39;31,"",""
1999,17,REG,CIN,D.Pelfrey,00-0012742,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,17,REG,DAL,E.Murray,00-0011859,4,0,0,40,4,1,2,0,0,2,1,108,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,20;21;27;40,"",""
1999,17,REG,DEN,J.Elam,00-0004811,2,0,0,50,2,1,0,0,0,0,,87,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37;50,"",""
1999,17,REG,DET,J.Hanson,00-0006800,1,1,0,39,2,0.5,2,0,0,2,1,39,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39,58,""
1999,17,REG,GB,R.Longwell,00-0010072,0,0,0,0,0,,7,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,17,REG,IND,M.Vanderjagt,00-0016830,2,0,0,27,2,1,0,0,0,0,,51,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27;24,"",""
1999,17,REG,JAX,M.Hollis,00-0007622,1,2,0,27,3,0.333,3,0,0,3,1,27,62,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,27,34;28,""
1999,17,REG,KC,P.Stoyanovich,00-0015791,1,1,0,33,2,0.5,5,0,0,5,1,33,44,0,1,44,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,33,44,""
1999,17,REG,LA,J.Wilkins,00-0017693,1,0,0,47,1,1,4,0,0,4,1,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,"",""
1999,17,REG,LAC,J.Carney,00-0002655,2,1,0,28,3,0.667,0,0,1,1,0,53,46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,25;28,46,""
1999,17,REG,LV,J.Nedney,00-0011970,2,0,0,38,2,1,5,0,0,5,1,71,0,0,1,33,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38;33,"",""
1999,17,REG,MIA,O.Mare,00-0010373,1,0,0,39,1,1,1,0,0,1,1,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,"",""
1999,17,REG,MIN,G.Anderson,00-0000313,1,1,0,44,2,0.5,3,0,0,3,1,44,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,52,""
1999,17,REG,NE,A.Vinatieri,00-0016919,2,0,0,51,2,1,2,0,0,2,1,76,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25;51,"",""
1999,17,REG,NO,D.Brien,00-0001759,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,17,REG,NYG,C.Blanchard,00-0001343,1,0,0,29,1,1,1,0,0,1,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,"",""
1999,17,REG,NYJ,J.Hall,00-0006662,4,0,0,35,4,1,1,0,0,1,1,119,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,23;30;31;35,"",""
1999,17,REG,PHI,D.Akers,00-0000108,1,0,0,46,1,1,2,0,0,2,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,"",""
1999,17,REG,PHI,N.Johnson,00-0008593,0,1,0,0,1,0,3,0,0,3,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",39,""
1999,17,REG,PIT,K.Brown,00-0001980,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,17,REG,SEA,T.Peterson,00-0012875,3,0,0,45,3,1,0,0,0,0,,111,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,25;41;45,"",""
1999,17,REG,SF,W.Richey,00-0013699,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,17,REG,TB,M.Gramatica,00-0006223,2,0,1,33,3,0.667,2,0,0,2,1,58,0,48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25;33,"",48
1999,17,REG,TEN,A.Del Greco,00-0004147,1,0,0,42,1,1,6,0,0,6,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,"",""
1999,17,REG,WAS,B.Conway,00-0003395,0,1,0,0,1,0,3,0,0,3,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",51,""
1999,18,POST,BUF,S.Christie,00-0002975,1,0,0,41,1,1,1,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,"",""
1999,18,POST,DAL,E.Murray,00-0011859,1,0,0,18,1,1,1,0,0,1,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,"",""
1999,18,POST,DAL,T.Gowin,00-0006181,0,1,0,0,1,0,0,0,0,0,,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",57,""
1999,18,POST,DET,J.Hanson,00-0006800,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,18,POST,MIA,O.Mare,00-0010373,2,0,0,50,2,1,2,0,0,2,1,82,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32;50,"",""
1999,18,POST,MIN,G.Anderson,00-0000313,2,0,0,47,2,1,3,0,0,3,1,85,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,47;38,"",""
1999,18,POST,SEA,T.Peterson,00-0012875,1,0,0,50,1,1,2,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,"",""
1999,18,POST,TEN,A.Del Greco,00-0004147,2,1,0,40,3,0.667,2,0,0,2,1,76,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40;36,43,""
1999,18,POST,WAS,B.Conway,00-0003395,2,0,1,33,3,0.667,3,0,0,3,1,56,0,31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33;23,"",31
1999,19,POST,IND,M.Vanderjagt,00-0016830,3,0,0,40,3,1,1,0,0,1,1,114,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,40;40;34,"",""
1999,19,POST,JAX,M.Hollis,00-0007622,2,1,0,45,3,0.667,8,0,0,8,1,73,39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,45;28,39,""
1999,19,POST,LA,J.Wilkins,00-0017693,0,1,0,0,1,0,7,0,0,7,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",42,""
1999,19,POST,MIA,O.Mare,00-0010373,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,19,POST,MIN,G.Anderson,00-0000313,1,0,0,31,1,1,2,0,0,2,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,"",""
1999,19,POST,TB,M.Gramatica,00-0006223,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,19,POST,TEN,A.Del Greco,00-0004147,4,0,0,49,4,1,1,0,0,1,1,154,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,49;37;25;43,"",""
1999,19,POST,WAS,B.Conway,00-0003395,2,0,0,48,2,1,1,0,0,1,1,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28;48,"",""
1999,20,POST,JAX,M.Hollis,00-0007622,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,20,POST,LA,J.Wilkins,00-0017693,1,1,0,24,2,0.5,0,0,0,0,,24,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24,44,""
1999,20,POST,TB,M.Gramatica,00-0006223,2,0,0,25,2,1,0,0,0,0,,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25;23,"",""
1999,20,POST,TEN,A.Del Greco,00-0004147,1,0,0,34,1,1,4,0,0,4,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,"",""
1999,21,POST,LA,J.Wilkins,00-0017693,3,1,0,29,4,0.75,2,0,0,2,1,84,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,27;29;28,34,""
1999,21,POST,TEN,A.Del Greco,00-0004147,1,1,1,43,3,0.333,1,0,0,1,1,43,47,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,43,47,47
2000,1,REG,ARI,C.Blanchard,00-0001343,1,0,0,32,1,1,1,0,0,1,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,"",""
2000,1,REG,ATL,M.Andersen,00-0000282,5,0,0,48,5,1,3,0,0,3,1,203,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,43;44;24;44;48,"",""
2000,1,REG,BAL,M.Stover,00-0015784,3,0,0,33,3,1,1,0,0,1,1,82,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,23;26;33,"",""
2000,1,REG,BUF,S.Christie,00-0002975,3,1,0,42,4,0.75,1,0,0,1,1,116,51,0,1,33,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,42;41;33,51,""
2000,1,REG,CAR,R.Cunningham,00-0003762,1,1,0,29,2,0.5,2,0,0,2,1,29,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,27,""
2000,1,REG,CHI,P.Edinger,00-0019490,2,0,0,49,2,1,3,0,0,3,1,78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29;49,"",""
2000,1,REG,CLE,P.Dawson,00-0004091,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,1,REG,DAL,T.Seder,00-0018949,2,0,0,38,2,1,0,0,0,0,,72,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,34;38,"",""
2000,1,REG,DEN,J.Elam,00-0004811,3,0,0,38,3,1,3,0,0,3,1,106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32;38;36,"",""
2000,1,REG,DET,J.Hanson,00-0006800,2,0,0,30,2,1,0,0,0,0,,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24;30,"",""
2000,1,REG,GB,R.Longwell,00-0010072,3,0,0,45,3,1,1,0,0,1,1,129,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,45;42;42,"",""
2000,1,REG,IND,M.Vanderjagt,00-0016830,2,0,0,40,2,1,3,0,0,3,1,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23;40,"",""
2000,1,REG,JAX,M.Hollis,00-0007622,2,0,0,50,2,1,3,0,0,3,1,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50;25,"",""
2000,1,REG,KC,P.Stoyanovich,00-0015791,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,1,REG,LA,J.Wilkins,00-0017693,0,0,0,0,0,,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,1,REG,LV,S.Janikowski,00-0019646,0,1,0,0,1,0,1,0,0,1,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",41,""
2000,1,REG,MIA,O.Mare,00-0010373,3,0,0,48,3,1,2,0,0,2,1,103,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,48;25;30,"",""
2000,1,REG,MIN,G.Anderson,00-0000313,3,0,0,45,3,1,3,0,0,3,1,118,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,35;38;45,"",""
2000,1,REG,NE,A.Vinatieri,00-0016919,1,1,0,30,2,0.5,1,0,0,1,1,30,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,55,""
2000,1,REG,NO,D.Brien,00-0001759,1,0,1,48,2,0.5,1,0,0,1,1,48,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,"",52
2000,1,REG,NYG,B.Daluiso,00-0003841,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,1,REG,NYJ,J.Hall,00-0006662,2,2,0,39,4,0.5,2,0,0,2,1,62,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,23;39,52;48,""
2000,1,REG,PHI,D.Akers,00-0000108,2,0,0,37,2,1,5,0,0,5,1,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33;37,"",""
2000,1,REG,PIT,K.Brown,00-0001980,0,1,0,0,1,0,0,0,0,0,,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",45,""
2000,1,REG,SEA,K.Heppner,00-0019440,0,1,0,0,1,0,0,0,0,0,,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",52,""
2000,1,REG,SF,W.Richey,00-0013699,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,1,REG,TB,M.Gramatica,00-0006223,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,1,REG,TEN,A.Del Greco,00-0004147,2,0,0,38,2,1,1,0,0,1,1,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,38;27,"",""
2000,1,REG,TEN,C.Hentrich,00-0007308,0,1,0,0,1,0,0,0,0,0,,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",60,""
2000,1,REG,WAS,B.Conway,00-0003395,2,0,0,24,2,1,2,0,0,2,1,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24;21,"",""
2000,2,REG,ARI,C.Blanchard,00-0001343,4,0,0,54,4,1,2,0,0,2,1,159,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,19;54;35;51,"",""
2000,2,REG,ATL,M.Andersen,00-0000282,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,2,REG,BAL,M.Stover,00-0015784,1,0,0,44,1,1,4,0,0,4,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,"",""
2000,2,REG,BUF,S.Christie,00-0002975,2,0,0,45,2,1,3,0,0,3,1,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,45;20,"",""
2000,2,REG,CAR,R.Cunningham,00-0003762,1,0,0,24,1,1,5,0,0,5,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,"",""
2000,2,REG,CHI,P.Edinger,00-0019490,0,1,0,0,1,0,0,0,0,0,,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",42,""
2000,2,REG,CIN,N.Rackers,00-0019676,0,0,1,0,1,0,1,0,0,1,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",42
2000,2,REG,CLE,P.Dawson,00-0004091,1,0,0,30,1,1,3,0,0,3,1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,"",""
2000,2,REG,DAL,T.Seder,00-0018949,1,0,0,44,1,1,4,0,0,4,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,"",""
2000,2,REG,DEN,J.Elam,00-0004811,2,0,0,51,2,1,4,0,0,4,1,80,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29;51,"",""
2000,2,REG,DET,J.Hanson,00-0006800,5,0,0,54,5,1,0,0,0,0,,195,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,49;20;54;37;35,"",""
2000,2,REG,GB,R.Longwell,00-0010072,1,0,0,24,1,1,1,0,0,1,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,"",""
2000,2,REG,IND,M.Vanderjagt,00-0016830,1,1,0,31,2,0.5,4,0,0,4,1,31,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31,47,""
2000,2,REG,JAX,M.Hollis,00-0007622,5,0,0,48,5,1,3,0,0,3,1,211,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,36;45;48;34;48,"",""
2000,2,REG,KC,P.Stoyanovich,00-0015791,0,1,0,0,1,0,2,0,0,2,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",36,""
2000,2,REG,LA,J.Wilkins,00-0017693,3,0,0,48,3,1,4,0,0,4,1,123,0,0,1,27,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,48;48;27,"",""
2000,2,REG,LAC,J.Carney,00-0002655,2,0,0,49,2,1,3,0,0,3,1,91,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42;49,"",""
2000,2,REG,LV,S.Janikowski,00-0019646,1,1,0,24,2,0.5,5,0,0,5,1,24,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,50,""
2000,2,REG,MIA,O.Mare,00-0010373,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,2,REG,MIN,G.Anderson,00-0000313,2,0,0,49,2,1,1,0,0,1,1,77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28;49,"",""
2000,2,REG,NE,A.Vinatieri,00-0016919,4,1,0,35,5,0.8,1,0,0,1,1,130,29,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,32;35;30;33,29,""
